species_binom,Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
Fimbristylis_dichotoma,921,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,-27.7348,151.1395,15.76797233,0.97872257,421.774272,16.11076807,26.7487958,430.9436452,-27.7348151.1395
Fimbristylis_dichotoma,916,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,-27.7348,151.1395,14.64930138,0.8,447.719968,18.31162673,30.56254741,559.64996,-27.7348151.1395
Fimbristylis_dichotoma,920,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,-27.7348,151.1395,12.31778785,1.14899959,442.8244278,10.72044582,35.94999631,385.3999877,-27.7348151.1395
Austrostipa_nitida,6350,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,-31.7821,117.6108,25.07975376,0.61392692,470.3666511,40.85136674,18.7548353,766.1606549,-31.7821117.6108
Austrostipa_nitida,6348,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,-31.7821,117.6108,23.95576867,0.67263686,466.717366,35.61471292,19.48246255,693.8623108,-31.7821117.6108
Austrostipa_nitida,6344,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,-31.7821,117.6108,17.66540373,1.0472609,475.2479836,16.86819753,26.90275246,453.8009426,-31.7821117.6108
Eragrostis_sororia,6319,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,16.28248708,1.07721561,450.940363,15.11534639,27.69480859,418.6166249,-27.7348151.1395
Eragrostis_sororia,6329,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,16.04223424,1.97346198,457.2674866,8.128980645,28.50397767,231.7082828,-27.7348151.1395
Poa_hiemata,6314,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,-36.874,147.254,13.69080956,3.55990948,480.2939876,3.84583081,35.08148919,134.917472,-36.874147.254
Poa_hiemata,6309,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,-36.874,147.254,10.007342,1.70938746,472.0533832,5.854343871,47.17070559,276.1535312,-36.874147.254
Poa_hiemata,6305,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,-36.874,147.254,8.61178628,1.55303898,482.6108377,5.545119209,56.04073557,310.7525593,-36.874147.254
Eragrostis_curvula,6328,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,12.34157053,1.60523265,483.1437171,7.688337594,39.14766892,300.9804947,-27.7348151.1395
Eragrostis_curvula,6327,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,10.60140594,0.62649344,498.0109669,16.92181476,46.975936,794.9180871,-27.7348151.1395
Eragrostis_curvula,6318,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,10.31234195,0.45534363,495.4475678,22.6473838,48.04413684,1088.074006,-27.7348151.1395
Atriplex_semibaccata,709,Firn_2019,Chenopodiaceae,Atriplex,herbaceous,long,0,NM-AM,-36.2,143.75,50.99185962,NA,411.7174614,NA,8.074180163,NA,-36.2143.75
Craspedia_aurantia,413,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,-36.874,147.254,26.5259832,4.632264,458.6368638,5.726353938,17.29009856,99.00922396,-36.874147.254
Craspedia_aurantia,414,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,-36.874,147.254,25.57624073,4.8574368,445.7984385,5.265377973,17.43017839,91.77647736,-36.874147.254
Craspedia_aurantia,416,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,-36.874,147.254,19.14629725,2.657506,428.6259896,7.204611109,22.38688682,161.2888135,-36.874147.254
Glandularia_aristigera,7815,Firn_2019,Verbenaceae,Glandularia,herbaceous,long,0,AM,-27.7348,151.1395,27.11866858,2.2012564,390.6438481,12.31963191,14.40497888,177.4640374,-27.7348151.1395
Plantago_euryphylla,6282,Firn_2019,Plantaginaceae,Plantago,herbaceous,long,0,AM,-36.874,147.254,17.3873188,2.00403634,592.8393171,8.676149455,34.0960745,295.8226382,-36.874147.254
Plantago_euryphylla,6280,Firn_2019,Plantaginaceae,Plantago,herbaceous,long,0,AM,-36.874,147.254,13.04300186,1.43374747,461.1911519,9.09714028,35.35927978,321.6683283,-36.874147.254
Sphaeromorphaea_australis,418,Firn_2019,Asteraceae,Sphaeromorphaea,herbaceous,long,0,uncertain,-27.7348,151.1395,37.60129152,3.33778153,420.4948672,11.2653543,11.18299,125.9803446,-27.7348151.1395
Sphaeromorphaea_australis,423,Firn_2019,Asteraceae,Sphaeromorphaea,herbaceous,long,0,uncertain,-27.7348,151.1395,27.1070308,2.47478822,396.6405273,10.95327292,14.63238561,160.2725131,-27.7348151.1395
Sphaeromorphaea_australis,424,Firn_2019,Asteraceae,Sphaeromorphaea,herbaceous,long,0,uncertain,-27.7348,151.1395,29.99481866,2.82027324,452.5518959,10.63543001,15.08766901,160.4638478,-27.7348151.1395
Brachyscome_iberidifolia,428,Firn_2019,Asteraceae,Brachyscome,herbaceous,long,0,AM,-31.7821,117.6108,38.63945815,NA,463.3347711,NA,11.99123366,NA,-31.7821117.6108
Pteridium_esculentum,984,Westman_1977,Dennstaedtiaceae,Pteridium,herbaceous,long,0,AM,-27.5,153.5,17,1,NA,17,NA,NA,-27.5153.5
Imperata_cylindrica,6481,Westman_1977,Poaceae,Imperata,herbaceous,long,0,AM,-27.5,153.5,6,0.6,NA,10,NA,NA,-27.5153.5
Lepidosperma_laterale,975,Westman_1977,Cyperaceae,Lepidosperma,herbaceous,long,0,NM-AM,-27.5,153.5,3,0.2,NA,15,NA,NA,-27.5153.5
Caustis_blakei,974,Westman_1977,Cyperaceae,Caustis,herbaceous,long,0,NM-AM,-27.5,153.5,14,0.6,NA,23.33333333,NA,NA,-27.5153.5
Lomandra_longifolia,354,Westman_1977,Asparagaceae,Lomandra,herbaceous,long,0,NM-AM,-27.5,153.5,18,0.6,NA,30,NA,NA,-27.5153.5
Triodia_scariosa,6363,Grootemaat_2017_2,Poaceae,Triodia,herbaceous,long,0,AM,-32.9763889,146.1458333,6.35338992,0.33749736,447.5636897,18.82500628,70.44486413,1326.125009,-32.9763889146.1458333
Triodia_scariosa,6362,Grootemaat_2017_2,Poaceae,Triodia,herbaceous,long,0,AM,-32.9763889,146.1458333,5.92674734,0.35117978,453.992389,16.87667593,76.60059776,1292.763464,-32.9763889146.1458333
Triodia_scariosa,6361,Grootemaat_2017_2,Poaceae,Triodia,herbaceous,long,0,AM,-32.9763889,146.1458333,5.84148923,0.29983292,447.6343127,19.48248121,76.63016999,1492.945847,-32.9763889146.1458333
Synoum_glandulosum,2843,Grootemaat_2017_2,Meliaceae,Synoum,herbaceous,long,0,AM,-33.5788889,151.2922222,20.31064438,1.10011643,483.8877022,18.46226802,23.82434024,439.8513548,-33.5788889151.2922222
Synoum_glandulosum,2845,Grootemaat_2017_2,Meliaceae,Synoum,herbaceous,long,0,AM,-33.5788889,151.2922222,19.47370114,1.13892836,467.0303614,17.09826695,23.98261933,410.0612276,-33.5788889151.2922222
Synoum_glandulosum,2844,Grootemaat_2017_2,Meliaceae,Synoum,herbaceous,long,0,AM,-33.5788889,151.2922222,19.24232037,1.03928029,479.1081006,18.51504407,24.89866562,460.9998912,-33.5788889151.2922222
Flagellaria_indica,2347,Schmidt_2003,Flagellariaceae,Flagellaria,herbaceous,long,0,AM,-12.65,132.9166667,31,NA,458.05,NA,14.77580645,NA,-12.65132.9166667
Flagellaria_indica,2344,Schmidt_2003,Flagellariaceae,Flagellaria,herbaceous,long,0,AM,-12.65,132.9166667,28,NA,439,NA,15.67857143,NA,-12.65132.9166667
Flagellaria_indica,2343,Schmidt_2003,Flagellariaceae,Flagellaria,herbaceous,long,0,AM,-12.65,132.9166667,26,NA,460.5,NA,17.71153846,NA,-12.65132.9166667
Smilax_australis,7759,Schmidt_2003,Smilacaceae,Smilax,herbaceous,long,0,AM,-12.65,132.9166667,16,NA,477.2,NA,29.825,NA,-12.65132.9166667
Ectrosia_leporina,6375,Schmidt_2003,Poaceae,Ectrosia,herbaceous,long,0,AM,-12.65,132.9166667,10,NA,441.5,NA,44.15,NA,-12.65132.9166667
Ectrosia_leporina,6374,Schmidt_2003,Poaceae,Ectrosia,herbaceous,long,0,AM,-12.65,132.9166667,9,NA,438.9,NA,48.76666667,NA,-12.65132.9166667
Eriachne_triseta,6379,Schmidt_2003,Poaceae,Eriachne,herbaceous,long,0,AM,-12.65,132.9166667,8,NA,457,NA,57.125,NA,-12.65132.9166667
Fimbristylis_pauciflora,971,Schmidt_2003,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,-12.65,132.9166667,14,NA,451.35,NA,32.23928571,NA,-12.65132.9166667
Fimbristylis_pauciflora,972,Schmidt_2003,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,-12.65,132.9166667,7,NA,421,NA,60.14285714,NA,-12.65132.9166667
Heteropogon_triticeus,6381,Schmidt_2003,Poaceae,Heteropogon,herbaceous,long,0,AM,-12.65,132.9166667,12,NA,432,NA,36,NA,-12.65132.9166667
Heteropogon_triticeus,6383,Schmidt_2003,Poaceae,Heteropogon,herbaceous,long,0,AM,-12.65,132.9166667,6,NA,455.5,NA,75.91666667,NA,-12.65132.9166667
Heteropogon_triticeus,6382,Schmidt_2003,Poaceae,Heteropogon,herbaceous,long,0,AM,-12.65,132.9166667,5,NA,456.7,NA,91.34,NA,-12.65132.9166667
Evolvulus_alsinoides,798,Schmidt_2003,Convolvulaceae,Evolvulus,herbaceous,long,0,AM,-12.65,132.9166667,12,NA,434.8,NA,36.23333333,NA,-12.65132.9166667
Ludwigia_octovalvis,6127,Schmidt_2003,Onagraceae,Ludwigia,herbaceous,long,0,NM-AM,-12.65,132.9166667,15,NA,449,NA,29.93333333,NA,-12.65132.9166667
Sesuvium_portulacastrum,3,Schmidt_2003,Aizoaceae,Sesuvium,herbaceous,long,0,NM-AM,-12.65,132.9166667,23,NA,235.05,NA,10.21956522,NA,-12.65132.9166667
Spinifex_longifolius,6393,Schmidt_2003,Poaceae,Spinifex,herbaceous,long,0,AM,-12.65,132.9166667,5,NA,469,NA,93.8,NA,-12.65132.9166667
Spinifex_longifolius,6394,Schmidt_2003,Poaceae,Spinifex,herbaceous,long,0,AM,-12.65,132.9166667,6,NA,NA,NA,NA,NA,-12.65132.9166667
Flemingia_parviflora,1936,Schmidt_2003,Fabaceae,Flemingia,herbaceous,long,1,AM,-12.65,132.9166667,16,NA,457.1,NA,28.56875,NA,-12.65132.9166667
Hibbertia_juncea,1035,Schmidt_2003,Dilleniaceae,Hibbertia,herbaceous,long,0,AM,-12.65,132.9166667,7,NA,457.5,NA,65.35714286,NA,-12.65132.9166667
Larsenaikia_suffruticosa,7332,Schmidt_2003,Rubiaceae,Larsenaikia,herbaceous,long,0,AM,-12.65,132.9166667,6,NA,463.95,NA,77.325,NA,-12.65132.9166667
Sida_acuta,2785,Schmidt_2003,Malvaceae,Sida,herbaceous,long,0,AM,-12.65,132.9166667,25,NA,437,NA,17.48,NA,-12.65132.9166667
Petalostigma_pubescens,6233,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,8.548,0.3945,577.1,21.66793409,67.51286851,1462.864385,-12.4528131.1083
Petalostigma_pubescens,6236,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,6.31,0.2939,426.5,21.46988772,67.5911252,1451.173869,-12.4528131.1083
Petalostigma_pubescens,6237,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,6.286,0.3007,437.5,20.90455604,69.59910913,1454.938477,-12.4528131.1083
Petalostigma_pubescens,6234,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,5.04,0.2947,423.8,17.10213777,84.08730159,1438.072616,-12.4528131.1083
Petalostigma_pubescens,6235,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,7.501,0.4104,678,18.27729045,90.38794827,1652.046784,-12.4528131.1083
Petalostigma_pubescens,6253,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,10.8,NA,NA,NA,NA,NA,-12.4528131.1083
Petalostigma_pubescens,6240,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,10.24,0.3761,431.4,27.22680138,42.12890625,1147.035363,-12.4528131.1083
Petalostigma_pubescens,6238,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,8.383,0.3843,438.9,21.81368722,52.35595849,1142.076503,-12.4528131.1083
Petalostigma_pubescens,6242,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,7.05,0.3386,431.3,20.82102776,61.17730496,1273.774365,-12.4528131.1083
Petalostigma_pubescens,6239,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,6.568,0.3746,420.2,17.53336893,63.97685749,1121.729845,-12.4528131.1083
Petalostigma_pubescens,6241,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,6.448,0.3091,440,20.86056292,68.2382134,1423.487544,-12.4528131.1083
Petalostigma_pubescens,6254,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,-12.4528,131.1083,11.7,NA,NA,NA,NA,NA,-12.4528131.1083
Sloanea_australis,1138,Wills_2018,Elaeocarpaceae,Sloanea,herbaceous,long,0,AM,-17.12013,145.60082,16.77,1.54044343,442.5,10.88647572,26.38640429,287.2549497,-17.12013145.60082
Fimbristylis_dichotoma,917,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,-27.7348,151.1395,14.73721581,0.73052722,440.2307139,20.17339725,29.87204093,602.6205483,-27.7348151.1395
Austrostipa_nitida,6342,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,-31.7821,117.6108,24.0584563,0.49939,478.7951469,48.17568694,19.90132455,958.759981,-31.7821117.6108
Austrostipa_nitida,6345,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,-31.7821,117.6108,17.66087875,0.52137126,454.7898695,33.87390158,25.75125938,872.2956258,-31.7821117.6108
Eragrostis_sororia,6321,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,12.4570383,0.570526,465.2548663,21.83430431,37.34875458,815.4840731,-27.7348151.1395
Poa_hiemata,6306,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,-36.874,147.254,15.83611622,2.34703831,489.655077,6.747276409,30.92014925,208.6267936,-36.874147.254
Poa_hiemata,6317,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,-36.874,147.254,14.21985337,1.43510358,466.6715329,9.908590271,32.81830837,325.183171,-36.874147.254
Poa_hiemata,6310,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,-36.874,147.254,13.80509277,3.0538937,479.8378006,4.520488965,34.75802797,157.1232819,-36.874147.254
Rytidosperma_nudiflorum,6311,Firn_2019,Poaceae,Rytidosperma,herbaceous,long,0,AM,-36.874,147.254,21.1688126,2.87106144,473.4579543,7.373166002,22.36582482,164.9069392,-36.874147.254
Eragrostis_curvula,6324,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,10.62670657,0.70203752,396.5561226,15.13694962,37.3169354,564.8645711,-27.7348151.1395
Eragrostis_curvula,6320,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,10.95485028,0.54336243,482.3257167,20.16122145,44.02850832,887.6685065,-27.7348151.1395
Eragrostis_curvula,6330,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,-27.7348,151.1395,10.74461219,0.59953703,480.3706626,17.92151552,44.70805033,801.2360181,-27.7348151.1395
Craspedia_aurantia,415,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,-36.874,147.254,25.6590785,5.431448,438.02436,4.724169043,17.07093105,80.64596402,-36.874147.254
Craspedia_aurantia,417,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,-36.874,147.254,26.52355201,2.54732184,454.2338661,10.41232859,17.12568007,178.3182082,-36.874147.254
Plantago_euryphylla,6281,Firn_2019,Plantaginaceae,Plantago,herbaceous,long,0,AM,-36.874,147.254,17.14162971,2.0534825,432.6405233,8.347589867,25.23917099,210.686248,-36.874147.254
Plantago_euryphylla,6284,Firn_2019,Plantaginaceae,Plantago,herbaceous,long,0,AM,-36.874,147.254,14.76201811,4.1292622,430.5849971,3.574977174,29.16843713,104.2764969,-36.874147.254
Sphaeromorphaea_australis,419,Firn_2019,Asteraceae,Sphaeromorphaea,herbaceous,long,0,uncertain,-27.7348,151.1395,32.45405143,1.53,450.5865893,21.21179832,13.88383174,294.5010388,-27.7348151.1395
Brachyscome_iberidifolia,429,Firn_2019,Asteraceae,Brachyscome,herbaceous,long,0,AM,-31.7821,117.6108,40.34672639,NA,472.7515037,NA,11.71722085,NA,-31.7821117.6108
Brachyscome_iberidifolia,439,Firn_2019,Asteraceae,Brachyscome,herbaceous,long,0,AM,-31.7821,117.6108,20.35027689,NA,505.7619386,NA,24.85282836,NA,-31.7821117.6108
Aciphylla_glacialis,104,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,45,NA,417,NA,9.266666667,NA,-35.283149.1167
Aciphylla_glacialis,101,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,33,NA,458,NA,13.87878788,NA,-35.283149.1167
Aciphylla_glacialis,102,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,28,NA,444,NA,15.85714286,NA,-35.283149.1167
Aciphylla_glacialis,100,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,37,NA,436,NA,11.78378378,NA,-35.283149.1167
Aciphylla_glacialis,103,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,21,NA,460,NA,21.9047619,NA,-35.283149.1167
Aciphylla_glacialis,106,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,36,NA,443,NA,12.30555556,NA,-35.283149.1167
Aciphylla_glacialis,105,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,28,NA,448,NA,16,NA,-35.283149.1167
Aciphylla_glacialis,107,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,27,NA,425,NA,15.74074074,NA,-35.283149.1167
Aciphylla_glacialis,108,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,50,NA,434,NA,8.68,NA,-35.283149.1167
Aciphylla_glacialis,111,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,21,NA,464,NA,22.0952381,NA,-35.283149.1167
Aciphylla_glacialis,110,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,34,NA,458,NA,13.47058824,NA,-35.283149.1167
Aciphylla_glacialis,112,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,30,NA,463,NA,15.43333333,NA,-35.283149.1167
Aciphylla_glacialis,109,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,12,NA,444,NA,37,NA,-35.283149.1167
Aciphylla_glacialis,98,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,75,NA,410,NA,5.466666667,NA,-35.283149.1167
Aciphylla_glacialis,97,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,30,NA,427,NA,14.23333333,NA,-35.283149.1167
Aciphylla_glacialis,95,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,22,NA,445,NA,20.22727273,NA,-35.283149.1167
Aciphylla_glacialis,96,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,14,NA,460,NA,32.85714286,NA,-35.283149.1167
Aciphylla_glacialis,99,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,23,NA,438,NA,19.04347826,NA,-35.283149.1167
Cephalaralia_cephalobotrys,289,Smith_1996,Araliaceae,Cephalaralia,herbaceous,long,0,AM,-32.1166667,151.4166667,14.28,1.408,NA,10.14204545,NA,NA,-32.1166667151.4166667
Smilax_australis,7761,Smith_1996,Smilacaceae,Smilax,herbaceous,long,0,AM,-32.1166667,151.4166667,12.045,0.945,NA,12.74603175,NA,NA,-32.1166667151.4166667
Pellaea_falcata,7165,Smith_1996,Pteridaceae,Pellaea,herbaceous,long,0,AM,-32.1166667,151.4166667,21.783,2.224,NA,9.794514388,NA,NA,-32.1166667151.4166667
Polystichum_proliferum,1048,Smith_1996,Dryopteridaceae,Polystichum,herbaceous,long,0,AM,-32.1166667,151.4166667,18.611,2.757,NA,6.750453391,NA,NA,-32.1166667151.4166667
Pyrrosia_rupestris,6519,Smith_1996,Polypodiaceae,Pyrrosia,herbaceous,long,0,NM-AM,-32.1166667,151.4166667,2.446,1.535,NA,1.593485342,NA,NA,-32.1166667151.4166667
Tmesipteris_ovata,7164,Smith_1996,Psilotaceae,Tmesipteris,herbaceous,long,0,AM,-32.1166667,151.4166667,19.536,8.02,NA,2.435910224,NA,NA,-32.1166667151.4166667
Aciphylla_glacialis,73,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,34,NA,439,NA,12.91176471,NA,-35.283149.1167
Aciphylla_glacialis,75,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,26,NA,458,NA,17.61538462,NA,-35.283149.1167
Aciphylla_glacialis,74,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,48,NA,414,NA,8.625,NA,-35.283149.1167
Aciphylla_glacialis,76,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,24,NA,436,NA,18.16666667,NA,-35.283149.1167
Aciphylla_glacialis,77,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,46,NA,428,NA,9.304347826,NA,-35.283149.1167
Aciphylla_glacialis,79,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,41,NA,442,NA,10.7804878,NA,-35.283149.1167
Aciphylla_glacialis,78,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,35,NA,427,NA,12.2,NA,-35.283149.1167
Aciphylla_glacialis,80,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,20,NA,440,NA,22,NA,-35.283149.1167
Aciphylla_glacialis,82,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,17,NA,449,NA,26.41176471,NA,-35.283149.1167
Aciphylla_glacialis,81,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,14,NA,459,NA,32.78571429,NA,-35.283149.1167
Aciphylla_glacialis,84,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,24,NA,447,NA,18.625,NA,-35.283149.1167
Aciphylla_glacialis,85,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,20,NA,465,NA,23.25,NA,-35.283149.1167
Aciphylla_glacialis,88,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,7,NA,439,NA,62.71428571,NA,-35.283149.1167
Aciphylla_glacialis,83,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,31,NA,452,NA,14.58064516,NA,-35.283149.1167
Aciphylla_glacialis,86,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,12,NA,435,NA,36.25,NA,-35.283149.1167
Aciphylla_glacialis,87,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,7,NA,463,NA,66.14285714,NA,-35.283149.1167
Aciphylla_glacialis,89,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,27,NA,444,NA,16.44444444,NA,-35.283149.1167
Aciphylla_glacialis,94,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,13,NA,462,NA,35.53846154,NA,-35.283149.1167
Aciphylla_glacialis,91,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,10,NA,461,NA,46.1,NA,-35.283149.1167
Aciphylla_glacialis,90,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,12,NA,449,NA,37.41666667,NA,-35.283149.1167
Aciphylla_glacialis,93,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,12,NA,464,NA,38.66666667,NA,-35.283149.1167
Aciphylla_glacialis,92,Geange_2017,Apiaceae,Aciphylla,herbaceous,long,0,AM,-35.283,149.1167,7,NA,463,NA,66.14285714,NA,-35.283149.1167
Ampelocissus_acetosa,7831,Schmidt_2003,Vitaceae,Ampelocissus,herbaceous,long,0,AM,-12.65,132.9166667,12.3,NA,NA,NA,NA,NA,-12.65132.9166667
Ampelocissus_acetosa,7833,Schmidt_2003,Vitaceae,Ampelocissus,herbaceous,long,0,AM,-12.65,132.9166667,26.3,NA,NA,NA,NA,NA,-12.65132.9166667
Ampelocissus_acetosa,7834,Schmidt_2003,Vitaceae,Ampelocissus,herbaceous,long,0,AM,-12.65,132.9166667,15,NA,NA,NA,NA,NA,-12.65132.9166667
Cassytha_pubescens,2520,Dong_2017,Lauraceae,Cassytha,herbaceous,long,0,NM,-35.272,138.69,7.19227799,NA,456.1496139,NA,63.42213337,NA,-35.272138.69
Cassytha_pubescens,2519,Dong_2017,Lauraceae,Cassytha,herbaceous,long,0,NM,-34.933,138.727,5.54927066,NA,426.0251216,NA,76.7713719,NA,-34.933138.727
Dioscorea_bulbifera,1043,Schmidt_2003,Dioscoreaceae,Dioscorea,herbaceous,long,0,AM,-12.65,132.9166667,32.2,NA,NA,NA,NA,NA,-12.65132.9166667
Dioscorea_hastifolia,1039,Guilherme_Pereira_2019,Dioscoreaceae,Dioscorea,herbaceous,long,0,AM,-30.407139,115.081852,14.172,NA,NA,NA,NA,NA,-30.407139115.081852
Dioscorea_hastifolia,1040,Guilherme_Pereira_2019,Dioscoreaceae,Dioscorea,herbaceous,long,0,AM,-30.407139,115.081852,16.182,NA,NA,NA,NA,NA,-30.407139115.081852
Dioscorea_hastifolia,1041,Guilherme_Pereira_2019,Dioscoreaceae,Dioscorea,herbaceous,long,0,AM,-30.407139,115.081852,20.515,NA,NA,NA,NA,NA,-30.407139115.081852
Dioscorea_hastifolia,1042,Guilherme_Pereira_2019,Dioscoreaceae,Dioscorea,herbaceous,long,0,AM,-30.407139,115.081852,20.102,NA,NA,NA,NA,NA,-30.407139115.081852
Flagellaria_indica,2345,Schmidt_2003,Flagellariaceae,Flagellaria,herbaceous,long,0,AM,-12.65,132.9166667,30,NA,NA,NA,NA,NA,-12.65132.9166667
