Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
4874,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus burracoppinensis,-35.4333333,138.7666667,13.5,NA,NA,NA,NA,NA,-35.4333333138.7666667
4875,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus caesia,-35.4333333,138.7666667,12.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4877,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus calcicola,-35.4333333,138.7666667,12.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
4887,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus captiosa,-35.4333333,138.7666667,9.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
5239,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus carnei,-29.2422222,121.2522222,7.8,NA,513.2,NA,65.79487179,NA,-29.2422222121.2522222
4888,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus carnei,-35.4333333,138.7666667,9.3,NA,NA,NA,NA,NA,-35.4333333138.7666667
4891,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus cerasiformis,-35.4333333,138.7666667,9.9,NA,NA,NA,NA,NA,-35.4333333138.7666667
4892,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ceratocorys,-35.4333333,138.7666667,7.3,NA,NA,NA,NA,NA,-35.4333333138.7666667
4898,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus communalis,-35.4333333,138.7666667,11.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4899,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus communalis,-35.4333333,138.7666667,11.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4900,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus communalis,-35.4333333,138.7666667,11.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4901,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus conglobata,-35.4333333,138.7666667,9.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4902,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus conglobata,-35.4333333,138.7666667,8.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4905,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus conveniens,-35.4333333,138.7666667,12.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
4906,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus cooperiana,-35.4333333,138.7666667,7.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4913,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus cretata,-35.4333333,138.7666667,10,NA,NA,NA,NA,NA,-35.4333333138.7666667
4914,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus crucis,-35.4333333,138.7666667,13.4,NA,NA,NA,NA,NA,-35.4333333138.7666667
4917,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus cyanophylla,-35.4333333,138.7666667,7.9,NA,NA,NA,NA,NA,-35.4333333138.7666667
4918,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus cyclostoma,-35.4333333,138.7666667,10.3,NA,NA,NA,NA,NA,-35.4333333138.7666667
4919,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus cylindriflora,-35.4333333,138.7666667,12,NA,NA,NA,NA,NA,-35.4333333138.7666667
4925,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus deflexa,-35.4333333,138.7666667,9.5,NA,NA,NA,NA,NA,-35.4333333138.7666667
4928,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus depauperata,-35.4333333,138.7666667,12.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4929,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus desmondensis,-35.4333333,138.7666667,11.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4931,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus diminuta,-35.4333333,138.7666667,12,NA,NA,NA,NA,NA,-35.4333333138.7666667
4935,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dissimulata,-35.4333333,138.7666667,11.5,NA,NA,NA,NA,NA,-35.4333333138.7666667
4937,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus diversifolia,-35.4333333,138.7666667,10.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4938,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus diversifolia,-35.4333333,138.7666667,9.5,NA,NA,NA,NA,NA,-35.4333333138.7666667
4949,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus effusa,-35.4333333,138.7666667,11.6,NA,NA,NA,NA,NA,-35.4333333138.7666667
5270,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-27.8986111,123.3783333,12.6,NA,522.2,NA,41.44444444,NA,-27.8986111123.3783333
5690,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-29.6744444,119.3661111,9.971,NA,534.243,NA,53.57968108,NA,-29.6744444119.3661111
5642,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-35.42917,138.76278,8.315,0.964,520.225,8.625518672,62.56464221,539.6524896,-35.42917138.76278
4958,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-35.4333333,138.7666667,10.8,NA,NA,NA,NA,NA,-35.4333333138.7666667
5877,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.95,121.15,11.62204981,NA,NA,NA,NA,NA,-30.95121.15
5878,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.95,121.15,11.94468737,NA,NA,NA,NA,NA,-30.95121.15
5879,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.95,121.15,12.30948091,NA,NA,NA,NA,NA,-30.95121.15
5880,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.95,121.15,11.78976119,NA,NA,NA,NA,NA,-30.95121.15
5901,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.744,121.449,11.47214174,NA,NA,NA,NA,NA,-30.744121.449
5902,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.744,121.449,10.01117587,NA,NA,NA,NA,NA,-30.744121.449
5903,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.744,121.449,12.7688402,NA,NA,NA,NA,NA,-30.744121.449
5904,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus ewartiana,-30.744,121.449,10.20094991,NA,NA,NA,NA,NA,-30.744121.449
5181,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus exigua,-32.0497222,119.9027778,10.2,NA,515.3,NA,50.51960784,NA,-32.0497222119.9027778
4959,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus exigua,-35.4333333,138.7666667,12.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
4961,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus exilis,-35.4333333,138.7666667,11.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
4963,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus extrica,-35.4333333,138.7666667,10,NA,NA,NA,NA,NA,-35.4333333138.7666667
4848,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus falcata,-35.4333333,138.7666667,8.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4964,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus falcata,-35.4333333,138.7666667,8.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
4965,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus famelica,-35.4333333,138.7666667,9.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
4969,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus flavida,-35.4333333,138.7666667,10.9,NA,NA,NA,NA,NA,-35.4333333138.7666667
4972,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus foliosa,-35.4333333,138.7666667,9.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
5397,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-24.8711111,129.0569444,19,NA,490.7,NA,25.82631579,NA,-24.8711111129.0569444
5398,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-24.8711111,129.0569444,16.9,NA,476.4,NA,28.18934911,NA,-24.8711111129.0569444
5406,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,15.2,NA,501.7,NA,33.00657895,NA,-25.0555556129.6783333
5342,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-26.3677778,126.285,15,NA,499.1,NA,33.27333333,NA,-26.3677778126.285
5403,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,14.1,NA,494.8,NA,35.09219858,NA,-25.0555556129.6783333
5644,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-35.42917,138.76278,12.648,NA,468.222,NA,37.01944972,NA,-35.42917138.76278
5316,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-27.0077778,126.2497222,13.4,NA,503.9,NA,37.60447761,NA,-27.0077778126.2497222
5396,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-24.8711111,129.0569444,12.9,NA,497,NA,38.52713178,NA,-24.8711111129.0569444
5407,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,12.6,NA,495.2,NA,39.3015873,NA,-25.0555556129.6783333
5405,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,12.8,NA,505.3,NA,39.4765625,NA,-25.0555556129.6783333
5318,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-27.0077778,126.2497222,11.8,NA,496.2,NA,42.05084746,NA,-27.0077778126.2497222
5408,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,11.7,NA,495.1,NA,42.31623932,NA,-25.0555556129.6783333
5402,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,11.5,NA,492.8,NA,42.85217391,NA,-25.0555556129.6783333
5340,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-26.3677778,126.285,10.8,NA,481.4,NA,44.57407407,NA,-26.3677778126.285
5409,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,11.1,NA,498.1,NA,44.87387387,NA,-25.0555556129.6783333
5363,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.4194444,127.5536111,10.9,NA,494.1,NA,45.33027523,NA,-25.4194444127.5536111
5323,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-26.5427778,126.4016667,9.6,NA,448.7,NA,46.73958333,NA,-26.5427778126.4016667
5353,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.8808333,126.9127778,10.4,NA,487.6,NA,46.88461538,NA,-25.8808333126.9127778
5344,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-26.3677778,126.285,10.5,NA,492.6,NA,46.91428571,NA,-26.3677778126.285
5352,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.8808333,126.9127778,10.2,NA,496.6,NA,48.68627451,NA,-25.8808333126.9127778
5317,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-27.0077778,126.2497222,10,NA,496.9,NA,49.69,NA,-27.0077778126.2497222
5341,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-26.3677778,126.285,10.1,NA,506.7,NA,50.16831683,NA,-26.3677778126.285
5404,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.0555556,129.6783333,9.9,NA,497.3,NA,50.23232323,NA,-25.0555556129.6783333
5339,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-26.3677778,126.285,9.9,NA,500.4,NA,50.54545455,NA,-26.3677778126.285
5343,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-26.3677778,126.285,9.6,NA,490.8,NA,51.125,NA,-26.3677778126.285
5700,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-22.2541667,117.6697222,9.555,NA,495.051,NA,51.81067504,NA,-22.2541667117.6697222
5351,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.8808333,126.9127778,9.3,NA,489.9,NA,52.67741935,NA,-25.8808333126.9127778
5364,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.4194444,127.5536111,8.5,NA,481,NA,56.58823529,NA,-25.4194444127.5536111
5365,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gamophylla,-25.4194444,127.5536111,7.6,NA,478,NA,62.89473684,NA,-25.4194444127.5536111
4982,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus georgei,-35.4333333,138.7666667,8.6,NA,NA,NA,NA,NA,-35.4333333138.7666667
4986,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gittinsii,-35.4333333,138.7666667,17.6,NA,NA,NA,NA,NA,-35.4333333138.7666667
5695,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gittinsii,-27.6319444,114.54,13.195,NA,529.814,NA,40.15263357,NA,-27.6319444114.54
5664,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gittinsii,-35.42917,138.76278,9.117,NA,515.003,NA,56.48820884,NA,-35.42917138.76278
4987,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus glomerosa,-35.4333333,138.7666667,14.6,NA,NA,NA,NA,NA,-35.4333333138.7666667
5250,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gypsophila,-28.5652778,120.4822222,7.8,NA,507.8,NA,65.1025641,NA,-28.5652778120.4822222
5000,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gypsophila,-35.4333333,138.7666667,11.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
5001,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus gypsophila,-35.4333333,138.7666667,9.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
5004,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus halophila,-35.4333333,138.7666667,9.6,NA,NA,NA,NA,NA,-35.4333333138.7666667
5005,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus hebetifolia,-35.4333333,138.7666667,9.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
5011,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus imlayensis,-35.4333333,138.7666667,8.7,NA,NA,NA,NA,NA,-35.4333333138.7666667
5189,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus incerata,-31.7802778,120.3433333,10,NA,532.5,NA,53.25,NA,-31.7802778120.3433333
5013,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus incerata,-35.4333333,138.7666667,10.1,NA,NA,NA,NA,NA,-35.4333333138.7666667
5200,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus incrassata,-31.5761111,120.5786111,8.2,NA,524.9,NA,64.01219512,NA,-31.5761111120.5786111
4911,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus incrassata,-35.4333333,138.7666667,9.4,NA,NA,NA,NA,NA,-35.4333333138.7666667
5014,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus incrassata,-35.4333333,138.7666667,7.4,NA,NA,NA,NA,NA,-35.4333333138.7666667
5017,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus insularis,-35.4333333,138.7666667,13.4,NA,NA,NA,NA,NA,-35.4333333138.7666667
5233,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus jutsonii,-29.905,121.1188889,8.8,NA,511.1,NA,58.07954545,NA,-29.905121.1188889
5417,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus jutsonii,-35.4333333,138.7666667,12.3,NA,NA,NA,NA,NA,-35.4333333138.7666667
5840,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus jutsonii,-30.95,121.15,12.92876601,NA,NA,NA,NA,NA,-30.95121.15
5841,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus jutsonii,-30.95,121.15,12.89559484,NA,NA,NA,NA,NA,-30.95121.15
5842,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus jutsonii,-30.95,121.15,12.50372589,NA,NA,NA,NA,NA,-30.95121.15
5843,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus jutsonii,-30.95,121.15,12.76082635,NA,NA,NA,NA,NA,-30.95121.15
5356,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-25.8272222,127.0111111,10.9,NA,491.1,NA,45.05504587,NA,-25.8272222127.0111111
5354,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-25.8272222,127.0111111,10.5,NA,496.7,NA,47.3047619,NA,-25.8272222127.0111111
5355,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-25.8272222,127.0111111,10.3,NA,492.9,NA,47.85436893,NA,-25.8272222127.0111111
5420,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-35.4333333,138.7666667,15,NA,NA,NA,NA,NA,-35.4333333138.7666667
5857,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-30.95,121.15,9.60837126,NA,NA,NA,NA,NA,-30.95121.15
5858,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-30.95,121.15,10.80210924,NA,NA,NA,NA,NA,-30.95121.15
5859,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-30.95,121.15,10.16043274,NA,NA,NA,NA,NA,-30.95121.15
5860,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kingsmillii,-30.95,121.15,9.57446098,NA,NA,NA,NA,NA,-30.95121.15
5421,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kitsoniana,-35.4333333,138.7666667,19.6,NA,NA,NA,NA,NA,-35.4333333138.7666667
5423,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kondininensis,-35.4333333,138.7666667,10.6,NA,NA,NA,NA,NA,-35.4333333138.7666667
5424,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus kruseana,-35.4333333,138.7666667,10.5,NA,NA,NA,NA,NA,-35.4333333138.7666667
5428,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus langleyi,-35.4333333,138.7666667,12.9,NA,NA,NA,NA,NA,-35.4333333138.7666667
5139,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus latens,-32.6713889,118.9988889,8.9,NA,521.3,NA,58.57303371,NA,-32.6713889118.9988889
5138,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus latens,-32.6713889,118.9988889,8.9,NA,527.2,NA,59.23595506,NA,-32.6713889118.9988889
5140,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus latens,-32.6713889,118.9988889,8,NA,531.3,NA,66.4125,NA,-32.6713889118.9988889
5431,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus lehmannii,-35.4333333,138.7666667,9.8,NA,NA,NA,NA,NA,-35.4333333138.7666667
5432,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptocalyx,-35.4333333,138.7666667,11.3,NA,NA,NA,NA,NA,-35.4333333138.7666667
5434,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptophylla,-35.4333333,138.7666667,13.2,NA,NA,NA,NA,NA,-35.4333333138.7666667
5151,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-32.4258333,119.3563889,14.3,NA,498.5,NA,34.86013986,NA,-32.4258333119.3563889
5153,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-32.4258333,119.3563889,11.4,NA,512.5,NA,44.95614035,NA,-32.4258333119.3563889
5152,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-32.4258333,119.3563889,11.4,NA,517.7,NA,45.4122807,NA,-32.4258333119.3563889
5435,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-35.4333333,138.7666667,10.4,NA,NA,NA,NA,NA,-35.4333333138.7666667
5889,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-30.95,121.15,16.89460755,NA,NA,NA,NA,NA,-30.95121.15
5890,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-30.95,121.15,13.70830297,NA,NA,NA,NA,NA,-30.95121.15
5891,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-30.95,121.15,14.35872316,NA,NA,NA,NA,NA,-30.95121.15
5892,Turner_2010,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-30.95,121.15,16.42604589,NA,NA,NA,NA,NA,-30.95121.15
5278,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-27.0375,125.2361111,14.3,NA,493.4,NA,34.5034965,NA,-27.0375125.2361111
5277,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-27.0375,125.2361111,13.4,NA,497.9,NA,37.15671642,NA,-27.0375125.2361111
5279,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-27.0375,125.2361111,13,NA,496.6,NA,38.2,NA,-27.0375125.2361111
5268,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-28.2272222,122.7319444,11.6,NA,493.3,NA,42.52586207,NA,-28.2272222122.7319444
5267,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-28.2272222,122.7319444,11.2,NA,494.7,NA,44.16964286,NA,-28.2272222122.7319444
5266,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-28.2272222,122.7319444,10.5,NA,485.6,NA,46.24761905,NA,-28.2272222122.7319444
5197,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-31.6702778,120.4769444,12.3,NA,504.6,NA,41.02439024,NA,-31.6702778120.4769444
5198,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-31.6702778,120.4769444,10.7,NA,507.3,NA,47.41121495,NA,-31.6702778120.4769444
5196,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-31.6702778,120.4769444,10.5,NA,505.2,NA,48.11428571,NA,-31.6702778120.4769444
5670,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-30.2625,119.7813889,14.445,NA,508.702,NA,35.21647629,NA,-30.2625119.7813889
5231,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-29.905,121.1188889,14.5,NA,513,NA,35.37931034,NA,-29.905121.1188889
5230,Schulze_2006_2,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-29.905,121.1188889,14.3,NA,512.4,NA,35.83216783,NA,-29.905121.1188889
5689,Schulze_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus leptopoda,-29.7230556,119.4891667,12.337,NA,496.94,NA,40.28045716,NA,-29.7230556119.4891667
