Unique_ID,dataset_id,observation_id,family,genus,species_binom,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precip_seasonality,temp_seasonality
4777,Schulze_1998,Schulze_1998_147,Myrtaceae,Corymbia,Corymbia_papuana,1,long,0,EcM-AM,-17.741667,133.638611,8.76,NA,NA,NA,NA,NA,0.039,0.013,0.528,11.448,3.657,2389.632,26.737,579.133,547.214294,106.49424,441.002625
6667,Edwards_2000,Edwards_2000_050,Proteaceae,Banksia,Banksia_spinulosa,1,long,0,NM,-39.01667,146.3333,8.75,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
4068,Edwards_2000,Edwards_2000_085,Myrtaceae,Leptospermum,Leptospermum_laevigatum,1,long,0,EcM-AM,-39.01667,146.3333,8.72,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
5011,Schulze_2006,Schulze_2006_191,Myrtaceae,Eucalyptus,Eucalyptus_imlayensis,1,long,0,EcM-AM,-35.433333,138.766667,8.7,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5463,Schulze_2006,Schulze_2006_247,Myrtaceae,Eucalyptus,Eucalyptus_micranthera,1,long,0,EcM-AM,-35.433333,138.766667,8.7,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5608,Schulze_2006,Schulze_2006_394,Myrtaceae,Eucalyptus,Eucalyptus_triflora,1,long,0,EcM-AM,-35.433333,138.766667,8.7,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5817,Taylor_2008,Taylor_2008_20,Myrtaceae,Eucalyptus,Eucalyptus_haemastoma,1,long,0,EcM-AM,-34.098056,151.059444,8.7,NA,NA,NA,NA,NA,0.139,0.019,2.103,10.733,11.93,14289.211,17.404,1110.4,955.352356,24.5439301,366.429077
7010,Schmidt_1997,Schmidt_1997_023,Proteaceae,Strangea,Strangea_linearis,1,long,0,NM,-26.9,152.9,8.7,NA,NA,NA,NA,NA,0.152,0.041,2.579,7.831,8.944,13497.474,19.977,1294.229,1050.00476,51.3593712,382.55719
7159,Wright_2019,Wright_2019_621,Proteaceae,Grevillea,Grevillea_decurrens,1,long,0,NM,-12.4528,131.1083,8.7,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
6783,Guilherme_Pereira_2019,Guilherme_Pereira_2019_165,Proteaceae,Conospermum,Conospermum_stoechadis,1,long,0,NM,-30.192092,115.063015,8.648,NA,NA,NA,NA,NA,0.068,0.016,1.492,8.015,6.657,4726.842,20.136,450.938,423.661896,84.481369,419.999085
4787,Schulze_1998,Schulze_1998_159,Myrtaceae,Corymbia,Corymbia_terminalis,1,long,0,EcM-AM,-23.221944,129.8925,8.64,NA,NA,NA,NA,NA,0.023,0.02,0.579,10.041,8.614,882.316,25.224,384.39,359.06665,68.8933563,616.936951
321,Schulze_1998,Schulze_1998_029,Arecaceae,Livistona,Livistona_humilis,1,long,0,AM,-11.767222,130.880278,8.64,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
3769,Caldwell_2016,Caldwell_2016_65,Myrtaceae,Leptospermum,Leptospermum_continentale,1,long,0,EcM-AM,-37.983,145.8,8.6,NA,NA,NA,NA,NA,0.186,0.033,3.455,10.616,12.944,10316.263,13.688,1055.976,898.223816,19.5326138,365.108948
4982,Schulze_2006,Schulze_2006_162,Myrtaceae,Eucalyptus,Eucalyptus_georgei,1,long,0,EcM-AM,-35.433333,138.766667,8.6,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5492,Schulze_2006,Schulze_2006_277,Myrtaceae,Eucalyptus,Eucalyptus_oraria,1,long,0,EcM-AM,-35.433333,138.766667,8.6,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4867,Schulze_2006,Schulze_2006_049,Myrtaceae,Eucalyptus,Eucalyptus_brachycalyx,1,long,0,EcM-AM,-35.433333,138.766667,8.6,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4825,Schulze_2006,Schulze_2006_007,Myrtaceae,Corymbia,Corymbia_haematoxylon,1,long,0,EcM-AM,-35.433333,138.766667,8.6,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5457,Schulze_2006,Schulze_2006_241,Myrtaceae,Eucalyptus,Eucalyptus_melanophitra,1,long,0,EcM-AM,-35.433333,138.766667,8.6,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
6078,Wright_2019,Wright_2019_613,Myrtaceae,Corymbia,Corymbia_porrecta,1,long,0,EcM-AM,-12.4528,131.1083,8.6,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
313,Schmidt_2003,Schmidt_2003_493,Arecaceae,Livistona,Livistona_humilis,1,long,0,AM,-12.65,132.916667,8.6,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4558,Schmidt_2003,Schmidt_2003_170,Myrtaceae,Calytrix,Calytrix_exstipulata,1,long,0,EcM-AM,-12.65,132.916667,8.6,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4063,Edwards_2000,Edwards_2000_065,Myrtaceae,Eucalyptus,Eucalyptus_obliqua,1,long,0,EcM-AM,-39.01667,146.3333,8.59,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
4774,Schulze_1998,Schulze_1998_142,Myrtaceae,Eucalyptus,Eucalyptus_brevifolia,1,long,0,EcM-AM,-17.300556,130.756111,8.57,NA,NA,NA,NA,NA,0.056,0.021,0.649,18.847,6.643,1714.895,26.54,648.424,613,110.242355,439.988831
4750,Schulze_1998,Schulze_1998_109,Myrtaceae,Eucalyptus,Eucalyptus_miniata,1,long,0,EcM-AM,-15.586667,131.116111,8.52,NA,NA,NA,NA,NA,0.087,0.047,2.749,13.726,32.508,4058.211,27.859,854.719,794.590454,119.020241,318.215607
4766,Schulze_1998,Schulze_1998_129,Myrtaceae,Eucalyptus,Eucalyptus_brevifolia,1,long,0,EcM-AM,-16.097,130.891,8.51,NA,NA,NA,NA,NA,0.054,0.017,0.629,15.477,4.821,2456.105,27.418,769.505,723.43811,112.678795,372.789429
4998,Schulze_2006,Schulze_2006_178,Myrtaceae,Eucalyptus,Eucalyptus_angulosa,1,long,0,EcM-AM,-35.433333,138.766667,8.5,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5822,Taylor_2008,Taylor_2008_28,Myrtaceae,Angophora,Angophora_bakeri,1,long,0,EcM-AM,-33.661667,150.782778,8.5,NA,NA,NA,NA,NA,0.138,0.031,1.303,12.301,8.45,11632,17.851,791.681,736.966675,32.6483879,436.878571
1268,Schmidt_2003,Schmidt_2003_158,Euphorbiaceae,Calycopeplus,Calycopeplus_collinus,1,long,0,AM,-12.65,132.916667,8.5,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4630,Schmidt_2003,Schmidt_2003_531,Myrtaceae,Melaleuca,Melaleuca_nervosa,1,long,0,EcM-AM,-12.65,132.916667,8.5,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6665,Edwards_2000,Edwards_2000_048,Proteaceae,Banksia,Banksia_spinulosa,1,long,0,NM,-39.01667,146.3333,8.49,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
4753,Schulze_1998,Schulze_1998_112,Myrtaceae,Eucalyptus,Eucalyptus_miniata,1,long,0,EcM-AM,-15.586667,131.116111,8.46,NA,NA,NA,NA,NA,0.087,0.047,2.749,13.726,32.508,4058.211,27.859,854.719,794.590454,119.020241,318.215607
4058,Edwards_2000,Edwards_2000_060,Myrtaceae,Eucalyptus,Eucalyptus_baxteri,1,long,0,EcM-AM,-39.01667,146.3333,8.42,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
6605,Caldwell_2016,Caldwell_2016_37,Proteaceae,Grevillea,Grevillea_barklyana,1,long,0,NM,-37.983,145.8,8.4,NA,NA,NA,NA,NA,0.186,0.033,3.455,10.616,12.944,10316.263,13.688,1055.976,898.223816,19.5326138,365.108948
5543,Schulze_2006,Schulze_2006_328,Myrtaceae,Eucalyptus,Eucalyptus_pyriformis,1,long,0,EcM-AM,-35.433333,138.766667,8.4,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5482,Schulze_2006,Schulze_2006_267,Myrtaceae,Eucalyptus,Eucalyptus_globoidea,1,long,0,EcM-AM,-35.433333,138.766667,8.4,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5512,Schulze_2006,Schulze_2006_297,Myrtaceae,Eucalyptus,Eucalyptus_phaenophylla,1,long,0,EcM-AM,-35.433333,138.766667,8.4,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4783,Schulze_1998,Schulze_1998_154,Myrtaceae,Corymbia,Corymbia_terminalis,1,long,0,EcM-AM,-21.145278,134.15583,8.38,NA,NA,NA,NA,NA,0.03,0.017,0.443,5.752,9.121,1022.368,24.661,320.138,301.138092,94.1205216,563.039612
4716,Schulze_1998,Schulze_1998_054,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.693,132.385,8.36,NA,NA,NA,NA,NA,0.068,0.016,1.363,4.05,3.657,5434.158,27.637,1496.462,1186.16187,110.883743,196.628769
6657,Edwards_2000,Edwards_2000_040,Proteaceae,Banksia,Banksia_marginata,1,long,0,NM,-39.01667,146.3333,8.32,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
4840,Schulze_2006,Schulze_2006_022,Myrtaceae,Eucalyptus,Eucalyptus_angulosa,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5483,Schulze_2006,Schulze_2006_268,Myrtaceae,Eucalyptus,Eucalyptus_burgessiana,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5499,Schulze_2006,Schulze_2006_284,Myrtaceae,Eucalyptus,Eucalyptus_pachyphylla,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4861,Schulze_2006,Schulze_2006_043,Myrtaceae,Eucalyptus,Eucalyptus_baudiniana,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4983,Schulze_2006,Schulze_2006_163,Myrtaceae,Eucalyptus,Eucalyptus_gillenii,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5015,Schulze_2006,Schulze_2006_195,Myrtaceae,Eucalyptus,Eucalyptus_indurata,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4957,Schulze_2006,Schulze_2006_137,Myrtaceae,Angophora,Angophora_costata,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4975,Schulze_2006,Schulze_2006_155,Myrtaceae,Eucalyptus,Eucalyptus_fraseri,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5019,Schulze_2006,Schulze_2006_199,Myrtaceae,Eucalyptus,Eucalyptus_intertexta,1,long,0,EcM-AM,-35.433333,138.766667,8.3,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
7158,Wright_2019,Wright_2019_620,Proteaceae,Grevillea,Grevillea_decurrens,1,long,0,NM,-12.4528,131.1083,8.3,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
6076,Wright_2019,Wright_2019_611,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.4528,131.1083,8.3,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
4684,Schulze_1998,Schulze_1998_011,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-11.767222,130.880278,8.27,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,110.820168,157.263504
4708,Schulze_1998,Schulze_1998_040,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.692778,132.384722,8.25,NA,NA,NA,NA,NA,0.068,0.016,1.363,4.05,3.657,5434.158,27.637,1496.462,1186.16187,110.883743,196.628769
4710,Schulze_1998,Schulze_1998_042,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.692778,132.384722,8.25,NA,NA,NA,NA,NA,0.068,0.016,1.363,4.05,3.657,5434.158,27.637,1496.462,1186.16187,110.883743,196.628769
4067,Edwards_2000,Edwards_2000_084,Myrtaceae,Leptospermum,Leptospermum_laevigatum,1,long,0,EcM-AM,-39.01667,146.3333,8.22,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
6594,Caldwell_2016,Caldwell_2016_11,Proteaceae,Banksia,Banksia_marginata,1,long,0,NM,-37.983,145.8,8.2,NA,NA,NA,NA,NA,0.186,0.033,3.455,10.616,12.944,10316.263,13.688,1055.976,898.223816,19.5326138,365.108948
4902,Schulze_2006,Schulze_2006_082,Myrtaceae,Eucalyptus,Eucalyptus_conglobata,1,long,0,EcM-AM,-35.433333,138.766667,8.2,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4848,Schulze_2006,Schulze_2006_030,Myrtaceae,Eucalyptus,Eucalyptus_falcata,1,long,0,EcM-AM,-35.433333,138.766667,8.2,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5557,Schulze_2006,Schulze_2006_342,Myrtaceae,Eucalyptus,Eucalyptus_rigens,1,long,0,EcM-AM,-35.433333,138.766667,8.2,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4845,Schulze_2006,Schulze_2006_027,Myrtaceae,Eucalyptus,Eucalyptus_arenacea,1,long,0,EcM-AM,-35.433333,138.766667,8.2,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4948,Schulze_2006,Schulze_2006_128,Myrtaceae,Eucalyptus,Eucalyptus_ebbanoensis,1,long,0,EcM-AM,-35.433333,138.766667,8.2,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5614,Schulze_2006,Schulze_2006_400,Myrtaceae,Eucalyptus,Eucalyptus_utilis,1,long,0,EcM-AM,-35.433333,138.766667,8.2,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5814,Taylor_2008,Taylor_2008_17,Myrtaceae,Angophora,Angophora_hispida,1,long,0,EcM-AM,-34.098056,151.059444,8.2,NA,NA,NA,NA,NA,0.139,0.019,2.103,10.733,11.93,14289.211,17.404,1110.4,955.352356,24.5439301,366.429077
7007,Schmidt_1997,Schmidt_1997_012,Proteaceae,Hakea,Hakea_gibbosa,1,long,0,NM,-26.9,152.9,8.2,NA,NA,NA,NA,NA,0.152,0.041,2.579,7.831,8.944,13497.474,19.977,1294.229,1050.00476,51.3593712,382.55719
4542,Schmidt_1997,Schmidt_1997_016,Myrtaceae,Melaleuca,Melaleuca_nodosa,1,long,0,EcM-AM,-26.9,152.9,8.2,NA,NA,NA,NA,NA,0.152,0.041,2.579,7.831,8.944,13497.474,19.977,1294.229,1050.00476,51.3593712,382.55719
4675,Schulze_1998,Schulze_1998_006,Myrtaceae,Eucalyptus,Eucalyptus_miniata,1,long,0,EcM-AM,-11.767222,130.880278,8.18,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
4719,Schulze_1998,Schulze_1998_060,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.693,132.385,8.15,NA,NA,NA,NA,NA,0.068,0.016,1.363,4.05,3.657,5434.158,27.637,1496.462,1186.16187,110.883743,196.628769
4775,Schulze_1998,Schulze_1998_143,Myrtaceae,Corymbia,Corymbia_terminalis,1,long,0,EcM-AM,-17.300556,130.756111,8.14,NA,NA,NA,NA,NA,0.056,0.021,0.649,18.847,6.643,1714.895,26.54,648.424,613,110.242355,439.988831
4742,Schulze_1998,Schulze_1998_088,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-14.3,132.091389,8.11,NA,NA,NA,NA,NA,0.04,0.012,0.512,4.741,2.657,4966.579,27.52,1019.943,924.585693,115.327202,274.900482
6757,Guilherme_Pereira_2019,Guilherme_Pereira_2019_139,Proteaceae,Banksia,Banksia_leptophylla,1,long,0,NM,-30.192092,115.063015,8.103,NA,NA,NA,NA,NA,0.068,0.016,1.492,8.015,6.657,4726.842,20.136,450.938,423.661896,84.481369,419.999085
4964,Schulze_2006,Schulze_2006_144,Myrtaceae,Eucalyptus,Eucalyptus_falcata,1,long,0,EcM-AM,-35.433333,138.766667,8.1,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4970,Schulze_2006,Schulze_2006_150,Myrtaceae,Eucalyptus,Eucalyptus_flocktoniae,1,long,0,EcM-AM,-35.433333,138.766667,8.1,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5480,Schulze_2006,Schulze_2006_265,Myrtaceae,Eucalyptus,Eucalyptus_fibrosa,1,long,0,EcM-AM,-35.433333,138.766667,8.1,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5451,Schulze_2006,Schulze_2006_235,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-35.433333,138.766667,8.1,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5549,Schulze_2006,Schulze_2006_334,Myrtaceae,Eucalyptus,Eucalyptus_recta,1,long,0,EcM-AM,-35.433333,138.766667,8.1,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5806,Taylor_2008,Taylor_2008_09,Myrtaceae,Angophora,Angophora_costata,1,long,0,EcM-AM,-33.19833,151.316389,8.1,NA,NA,NA,NA,NA,0.177,0.023,2.869,9.162,16.08,15049.842,17.384,1042.786,906.809509,31.6931877,391.705658
7453,Schmidt_1997,Schmidt_1997_010,Rutaceae,Philotheca,Philotheca_myoporoides,1,long,0,AM,-26.9,152.9,8.1,NA,NA,NA,NA,NA,0.152,0.041,2.579,7.831,8.944,13497.474,19.977,1294.229,1050.00476,51.3593712,382.55719
6756,Guilherme_Pereira_2019,Guilherme_Pereira_2019_138,Proteaceae,Banksia,Banksia_leptophylla,1,long,0,NM,-30.192092,115.063015,8.081,NA,NA,NA,NA,NA,0.068,0.016,1.492,8.015,6.657,4726.842,20.136,450.938,423.661896,84.481369,419.999085
7044,Schulze_1998,Schulze_1998_181,Proteaceae,Grevillea,Grevillea_juncifolia,1,long,0,NM,-25.146667,128.565278,8.05,NA,NA,NA,NA,NA,0.032,0.019,0.513,8.153,10.107,1114.263,22.536,400.433,361.819031,56.3289909,630.847168
4688,Schulze_1998,Schulze_1998_013,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-11.767222,130.880278,8.02,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
4779,Schulze_1998,Schulze_1998_149,Myrtaceae,Corymbia,Corymbia_setosa,1,long,0,EcM-AM,-17.741667,133.638611,8.01,NA,NA,NA,NA,NA,0.039,0.013,0.528,11.448,3.657,2389.632,26.737,579.133,547.214294,74.9919968,441.002625
3043,Ahrens_2019,Ahrens_2019_040,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-34.638944,116.123806,8,NA,NA,NA,NA,NA,0.14,0.021,3.205,9.153,8.973,17216.316,15.878,1068.048,647.238098,70.5632324,327.929688
3165,Ahrens_2019,Ahrens_2019_162,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-34.6015,118.742665,8,NA,NA,NA,NA,NA,0.096,0.021,1.726,10.456,13.793,6473.421,16.163,557.076,527.004761,40.6112022,296.876434
3184,Ahrens_2019,Ahrens_2019_181,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-34.6015,118.742665,8,NA,NA,NA,NA,NA,0.096,0.021,1.726,10.456,13.793,6473.421,16.163,557.076,527.004761,40.6112022,296.876434
3191,Ahrens_2019,Ahrens_2019_188,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-34.6015,118.742665,8,NA,NA,NA,NA,NA,0.096,0.021,1.726,10.456,13.793,6473.421,16.163,557.076,527.004761,40.6112022,296.876434
4974,Schulze_2006,Schulze_2006_154,Myrtaceae,Eucalyptus,Eucalyptus_forrestiana,1,long,0,EcM-AM,-35.433333,138.766667,8,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
4823,Schulze_2006,Schulze_2006_005,Myrtaceae,Corymbia,Corymbia_eximia,1,long,0,EcM-AM,-35.433333,138.766667,8,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
5613,Schulze_2006,Schulze_2006_399,Myrtaceae,Eucalyptus,Eucalyptus_urna,1,long,0,EcM-AM,-35.433333,138.766667,8,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
3151,Ahrens_2019,Ahrens_2019_148,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-31.8682,116.222973,8,NA,NA,NA,NA,NA,0.075,0.017,2.14,7.583,6,6826.158,16.777,755.862,564.233337,82.4206009,465.755158
3363,Ahrens_2019,Ahrens_2019_360,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-32.684667,115.742667,8,NA,NA,NA,NA,NA,0.098,0.019,2.558,15.133,10.123,9433.158,18.356,769.829,675.538086,83.5602112,435.132355
7035,Schmidt_2003,Schmidt_2003_593,Proteaceae,Persoonia,Persoonia_falcata,1,long,0,NM,-12.65,132.916667,8,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
774,Schmidt_2003,Schmidt_2003_699,Combretaceae,Terminalia,Terminalia_ferdinandiana,1,long,0,AM,-12.65,132.916667,8,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
7280,Schmidt_2003,Schmidt_2003_085,Rhamnaceae,Alphitonia,Alphitonia_excelsa,1,long,0,AM,-12.65,132.916667,8,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
39,Schmidt_2003,Schmidt_2003_146,Anacardiaceae,Buchanania,Buchanania_obovata,1,long,0,AM,-12.65,132.916667,8,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
7020,Schmidt_2003,Schmidt_2003_433,Proteaceae,Grevillea,Grevillea_mimosoides,1,long,0,NM,-12.65,132.916667,8,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4566,Schmidt_2003,Schmidt_2003_210,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.65,132.916667,8,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6663,Edwards_2000,Edwards_2000_046,Proteaceae,Banksia,Banksia_spinulosa,1,long,0,NM,-39.01667,146.3333,7.95,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
4780,Schulze_1998,Schulze_1998_150,Myrtaceae,Corymbia,Corymbia_setosa,1,long,0,EcM-AM,-17.741667,133.638611,7.93,NA,NA,NA,NA,NA,0.039,0.013,0.528,11.448,3.657,2389.632,26.737,579.133,547.214294,106.49424,441.002625
6607,Caldwell_2016,Caldwell_2016_39,Proteaceae,Grevillea,Grevillea_barklyana,1,long,0,NM,-37.983,145.8,7.9,NA,NA,NA,NA,NA,0.186,0.033,3.455,10.616,12.944,10316.263,13.688,1055.976,898.223816,19.5326138,365.108948
4917,Schulze_2006,Schulze_2006_097,Myrtaceae,Eucalyptus,Eucalyptus_cyanophylla,1,long,0,EcM-AM,-35.433333,138.766667,7.9,NA,NA,NA,NA,NA,0.081,0.016,0.794,9.852,12.096,8294.579,16.456,468.105,438.919037,42.7515526,373.036255
